year	8574680	8594900	8635750	8638863
2017-06-17 11:42	1.575	1.475	2.355	1.08
2017-06-17 11:48	1.588	1.445	2.358	1.054
2017-06-17 11:54	1.597	1.416	2.349	1.031
2017-06-17 12:00	1.614	1.393	2.345	1.008
2017-06-17 12:06	1.624	1.373	2.339	0.992
2017-06-17 12:12	1.627	1.357	2.332	1.001
2017-06-17 12:18	1.647	1.34	2.326	1.001
2017-06-17 12:24	1.647	1.317	2.322	1.001
2017-06-17 12:30	1.663	1.304	2.306	1.001
2017-06-17 12:36	1.68	1.294	2.303	1.021
2017-06-17 12:42	1.693	1.291	2.283	1.018
2017-06-17 12:48	1.712	1.291	2.263	1.028
2017-06-17 12:54	1.716	1.288	2.25	1.028
2017-06-17 13:00	1.732	1.298	2.23	1.031
2017-06-17 13:06	1.748	1.308	2.208	1.051
2017-06-17 13:12	1.762	1.324	2.191	1.067
2017-06-17 13:18	1.794	1.34	2.168	1.097
2017-06-17 13:24	1.821	1.35	2.145	1.12
2017-06-17 13:30	1.85	1.37	2.125	1.136
2017-06-17 13:36	1.883	1.393	2.099	1.162
2017-06-17 13:42	1.909	1.422	2.076	1.195
2017-06-17 13:48	1.939	1.462	2.053	1.205
2017-06-17 13:54	1.968	1.501	2.021	1.241
2017-06-17 14:00	2.001	1.55	1.994	1.271
2017-06-17 14:06	2.034	1.603	1.975	1.277
2017-06-17 14:12	2.063	1.662	1.942	1.356
2017-06-17 14:18	2.096	1.728	1.916	1.405
2017-06-17 14:24	2.116	1.793	1.889	1.444
2017-06-17 14:30	2.142	1.852	1.86	1.487
2017-06-17 14:36	2.165	1.918	1.837	1.559
2017-06-17 14:42	2.191	1.993	1.804	1.595
2017-06-17 14:48	2.218	2.065	1.765	1.668
2017-06-17 14:54	2.244	2.141	1.742	1.71
2017-06-17 15:00	2.267	2.22	1.715	1.753
2017-06-17 15:06	2.283	2.302	1.692	1.825
2017-06-17 15:12	2.3	2.38	1.666	1.897
2017-06-17 15:18	2.319	2.462	1.646	1.982
2017-06-17 15:24	2.336	2.544	1.617	2.061
2017-06-17 15:30	2.352	2.63	1.591	2.042
2017-06-17 15:36	2.368	2.705	1.564	2.084
2017-06-17 15:42	2.372	2.774	1.538	2.133
2017-06-17 15:48	2.375	2.846	1.525	2.206
2017-06-17 15:54	2.382	2.919	1.505	2.245
2017-06-17 16:00	2.391	2.987	1.479	2.301
2017-06-17 16:06	2.401	3.053	1.459	2.363
2017-06-17 16:12	2.418	3.119	1.433	2.422
2017-06-17 16:18	2.428	3.178	1.414	2.491
2017-06-17 16:24	2.434	3.243	1.397	2.56
2017-06-17 16:30	2.441	3.302	1.374	2.609
2017-06-17 16:36	2.444	3.368	1.354	2.648
2017-06-17 16:42	2.451	3.424	1.335	2.714
2017-06-17 16:48	2.46	3.466	1.315	2.75
2017-06-17 16:54	2.47	3.509	1.295	2.79
2017-06-17 17:00	2.48	3.555	1.272	2.839
2017-06-17 17:06	2.483	3.594	1.256	2.901
2017-06-17 17:12	2.487	3.627	1.24	2.963
2017-06-17 17:18	2.487	3.657	1.217	3.026
2017-06-17 17:24	2.487	3.683	1.204	3.055
2017-06-17 17:30	2.49	3.716	1.187	3.082
2017-06-17 17:36	2.483	3.742	1.177	3.127
2017-06-17 17:42	2.48	3.762	1.171	3.141
2017-06-17 17:48	2.473	3.778	1.167	3.16
2017-06-17 17:54	2.464	3.791	1.154	3.19
2017-06-17 18:00	2.451	3.804	1.151	3.269
2017-06-17 18:06	2.431	3.811	1.154	3.209
2017-06-17 18:12	2.411	3.821	1.151	3.337
2017-06-17 18:18	2.388	3.824	1.158	3.249
2017-06-17 18:24	2.365	3.827	1.167	3.216
2017-06-17 18:30	2.355	3.821	1.174	3.187
2017-06-17 18:36	2.339	3.808	1.187	3.157
2017-06-17 18:42	2.319	3.801	1.207	3.183
2017-06-17 18:48	2.293	3.791	1.217	3.19
2017-06-17 18:54	2.257	3.772	1.24	3.095
2017-06-17 19:00	2.244	3.749	1.276	3.036
2017-06-17 19:06	2.214	3.722	1.312	3.19
2017-06-17 19:12	2.195	3.703	1.315	3.18
2017-06-17 19:18	2.175	3.67	1.295	3.127
2017-06-17 19:24	2.155	3.634	1.289	3.157
2017-06-17 19:30	2.136	3.594	1.295	3.131
2017-06-17 19:36	2.109	3.555	1.328	3.131
2017-06-17 19:42	2.096	3.512	1.381	3.098
2017-06-17 19:48	2.08	3.47	1.4	3.088
2017-06-17 19:54	2.063	3.427	1.43	3.091
2017-06-17 20:00	2.054	3.378	1.456	3.075
2017-06-17 20:06	2.034	3.319	1.479	3.062
2017-06-17 20:12	2.017	3.26	1.528	3.068
2017-06-17 20:18	1.998	3.204	1.587	3.049
2017-06-17 20:24	1.981	3.155	1.62	3.006
2017-06-17 20:30	1.968	3.106	1.656	2.95
2017-06-17 20:36	1.952	3.037	1.673	2.954
2017-06-17 20:42	1.939	2.968	1.696	2.924
2017-06-17 20:48	1.926	2.912	1.719	2.895
2017-06-17 20:54	1.912	2.85	1.745	2.842
2017-06-17 21:00	1.886	2.774	1.784	2.79
2017-06-17 21:06	1.86	2.709	1.814	2.74
2017-06-17 21:12	1.837	2.649	1.837	2.652
2017-06-17 21:18	1.811	2.587	1.876	2.589
2017-06-17 21:24	1.804	2.531	1.896	2.521
2017-06-17 21:30	1.781	2.466	1.942	2.458
2017-06-17 21:36	1.752	2.407	1.965	2.409
2017-06-17 21:42	1.722	2.348	1.978	2.34
2017-06-17 21:48	1.673	2.292	2.004	2.288
2017-06-17 21:54	1.666	2.236	2.03	2.219
2017-06-17 22:00	1.643	2.184	2.06	2.117
2017-06-17 22:06	1.65	2.131	2.109	2.068
2017-06-17 22:12	1.66	2.082	2.129	2.002
2017-06-17 22:18	1.64	2.033	2.148	1.937
2017-06-17 22:24	1.64	1.997	2.158	1.887
2017-06-17 22:30	1.637	1.964	2.165	1.845
2017-06-17 22:36	1.657	1.918	2.181	1.812
2017-06-17 22:42	1.68	1.869	2.214	1.736
2017-06-17 22:48	1.696	1.826	2.227	1.707
2017-06-17 22:54	1.732	1.787	2.25	1.671
2017-06-17 23:00	1.739	1.747	2.27	1.615
2017-06-17 23:06	1.762	1.714	2.283	1.526
2017-06-17 23:12	1.775	1.675	2.29	1.48
2017-06-17 23:18	1.775	1.639	2.313	1.441
2017-06-17 23:24	1.788	1.6	2.322	1.405
2017-06-17 23:30	1.775	1.564	2.345	1.353
2017-06-17 23:36	1.785	1.521	2.352	1.313
2017-06-17 23:42	1.781	1.478	2.355	1.28
2017-06-17 23:48	1.765	1.436	2.352	1.221
2017-06-17 23:54	1.742	1.396	2.352	1.169
2017-06-18 00:00	1.712	1.363	2.362	1.143
2017-06-18 00:06	1.699	1.331	2.378	1.1
2017-06-18 00:12	1.686	1.308	2.375	1.054
2017-06-18 00:18	1.699	1.288	2.381	1.034
2017-06-18 00:24	1.706	1.258	2.385	1.008
2017-06-18 00:30	1.706	1.235	2.388	0.988
2017-06-18 00:36	1.712	1.216	2.391	0.988
2017-06-18 00:42	1.719	1.199	2.381	0.979
2017-06-18 00:48	1.729	1.199	2.372	0.985
2017-06-18 00:54	1.755	1.206	2.372	0.985
2017-06-18 01:00	1.785	1.203	2.372	0.982
2017-06-18 01:06	1.804	1.219	2.358	0.969
2017-06-18 01:12	1.817	1.245	2.345	0.975
2017-06-18 01:18	1.837	1.275	2.332	0.998
2017-06-18 01:24	1.857	1.301	2.319	1.005
2017-06-18 01:30	1.883	1.321	2.303	1.018
2017-06-18 01:36	1.916	1.354	2.286	1.047
2017-06-18 01:42	1.952	1.399	2.267	1.054
2017-06-18 01:48	1.994	1.442	2.253	1.087
2017-06-18 01:54	2.031	1.478	2.234	1.08
2017-06-18 02:00	2.07	1.524	2.217	1.139
2017-06-18 02:06	2.106	1.577	2.191	1.136
2017-06-18 02:12	2.142	1.636	2.168	1.146
2017-06-18 02:18	2.178	1.691	2.148	1.166
2017-06-18 02:24	2.211	1.754	2.116	1.159
2017-06-18 02:30	2.247	1.816	2.086	1.218
2017-06-18 02:36	2.277	1.878	2.066	1.179
2017-06-18 02:42	2.296	1.947	2.034	1.267
2017-06-18 02:48	2.313	2.01	2.011	1.307
2017-06-18 02:54	2.329	2.079	1.981	1.353
2017-06-18 03:00	2.355	2.157	1.952	1.392
2017-06-18 03:06	2.378	2.239	1.929	1.441
2017-06-18 03:12	2.395	2.312	1.906	1.497
2017-06-18 03:18	2.414	2.38	1.879	1.53
2017-06-18 03:24	2.431	2.462	1.85	1.569
2017-06-18 03:30	2.447	2.541	1.817	1.625
2017-06-18 03:36	2.467	2.617	1.788	1.69
2017-06-18 03:42	2.483	2.689	1.751	1.733
2017-06-18 03:48	2.5	2.764	1.729	1.795
2017-06-18 03:54	2.503	2.843	1.699	1.861
2017-06-18 04:00	2.519	2.912	1.679	1.897
2017-06-18 04:06	2.526	2.981	1.65	1.966
2017-06-18 04:12	2.533	3.053	1.617	2.019
2017-06-18 04:18	2.559	3.122	1.594	2.078
2017-06-18 04:24	2.569	3.191	1.568	2.114
2017-06-18 04:30	2.592	3.26	1.542	2.14
2017-06-18 04:36	2.605	3.322	1.528	2.202
2017-06-18 04:42	2.624	3.384	1.499	2.255
2017-06-18 04:48	2.631	3.45	1.479	2.291
2017-06-18 04:54	2.631	3.509	1.463	2.337
2017-06-18 05:00	2.647	3.562	1.446	2.373
2017-06-18 05:06	2.66	3.614	1.42	2.439
2017-06-18 05:12	2.677	3.66	1.414	2.484
2017-06-18 05:18	2.687	3.703	1.394	2.534
2017-06-18 05:24	2.69	3.749	1.374	2.586
2017-06-18 05:30	2.69	3.788	1.358	2.622
2017-06-18 05:36	2.693	3.824	1.335	2.642
2017-06-18 05:42	2.703	3.86	1.318	2.675
2017-06-18 05:48	2.71	3.896	1.312	2.701
2017-06-18 05:54	2.723	3.926	1.299	2.737
2017-06-18 06:00	2.72	3.952	1.286	2.76
2017-06-18 06:06	2.716	3.968	1.276	2.78
2017-06-18 06:12	2.71	3.988	1.263	2.832
2017-06-18 06:18	2.69	4.011	1.256	2.839
2017-06-18 06:24	2.677	4.027	1.256	2.862
2017-06-18 06:30	2.66	4.044	1.253	2.858
2017-06-18 06:36	2.651	4.05	1.253	2.878
2017-06-18 06:42	2.638	4.05	1.253	2.875
2017-06-18 06:48	2.608	4.057	1.256	2.868
2017-06-18 06:54	2.575	4.057	1.263	2.888
2017-06-18 07:00	2.549	4.054	1.269	2.885
2017-06-18 07:06	2.523	4.047	1.269	2.895
2017-06-18 07:12	2.506	4.041	1.279	2.898
2017-06-18 07:18	2.5	4.027	1.295	2.904
2017-06-18 07:24	2.48	4.011	1.305	2.898
2017-06-18 07:30	2.457	3.995	1.309	2.901
2017-06-18 07:36	2.431	3.972	1.318	2.819
2017-06-18 07:42	2.401	3.945	1.325	2.855
2017-06-18 07:48	2.382	3.913	1.348	2.849
2017-06-18 07:54	2.359	3.877	1.364	2.809
2017-06-18 08:00	2.336	3.84	1.387	2.786
2017-06-18 08:06	2.316	3.808	1.41	2.77
2017-06-18 08:12	2.286	3.765	1.437	2.767
2017-06-18 08:18	2.267	3.716	1.459	2.737
2017-06-18 08:24	2.237	3.67	1.473	2.701
2017-06-18 08:30	2.211	3.624	1.502	2.678
2017-06-18 08:36	2.191	3.575	1.532	2.609
2017-06-18 08:42	2.172	3.522	1.561	2.619
2017-06-18 08:48	2.159	3.48	1.594	2.576
2017-06-18 08:54	2.136	3.424	1.63	2.524
2017-06-18 09:00	2.122	3.361	1.653	2.484
2017-06-18 09:06	2.106	3.309	1.679	2.432
2017-06-18 09:12	2.09	3.26	1.699	2.386
2017-06-18 09:18	2.073	3.204	1.719	2.36
2017-06-18 09:24	2.057	3.148	1.755	2.317
2017-06-18 09:30	2.044	3.089	1.781	2.258
2017-06-18 09:36	2.027	3.033	1.811	2.215
2017-06-18 09:42	2.011	2.981	1.84	2.166
2017-06-18 09:48	1.991	2.925	1.86	2.094
2017-06-18 09:54	1.975	2.869	1.876	2.042
2017-06-18 10:00	1.958	2.817	1.899	1.973
2017-06-18 10:06	1.939	2.761	1.922	1.914
2017-06-18 10:12	1.919	2.709	1.952	1.841
2017-06-18 10:18	1.899	2.653	1.978	1.756
2017-06-18 10:24	1.876	2.6	1.998	1.697
2017-06-18 10:30	1.86	2.544	2.014	1.645
2017-06-18 10:36	1.84	2.492	2.043	1.582
2017-06-18 10:42	1.817	2.446	2.063	1.517
2017-06-18 10:48	1.801	2.394	2.086	1.471
2017-06-18 10:54	1.785	2.341	2.112	1.398
2017-06-18 11:00	1.765	2.292	2.125	1.339
2017-06-18 11:06	1.748	2.246	2.135	1.277
2017-06-18 11:12	1.735	2.2	2.152	1.215
2017-06-18 11:18	1.722	2.157	2.158	1.172
2017-06-18 11:24	1.709	2.111	2.178	1.12
2017-06-18 11:30	1.699	2.062	2.191	1.061
2017-06-18 11:36	1.689	2.02	2.201	1.021
2017-06-18 11:42	1.68	1.977	2.214	0.975
2017-06-18 11:48	1.676	1.944	2.217	0.946
2017-06-18 11:54	1.68	1.911	2.217	0.926
2017-06-18 12:00	1.666	1.872	2.23	0.919
2017-06-18 12:06	1.64	1.829	2.244	0.857
2017-06-18 12:12	1.634	1.793	2.244	0.824
2017-06-18 12:18	1.617	1.76	2.24	0.801
2017-06-18 12:24	1.62	1.724	2.244	0.739
2017-06-18 12:30	1.63	1.685	2.24	0.614
2017-06-18 12:36	1.617	1.649	2.234	0.706
2017-06-18 12:42	1.624	1.613	2.221	0.683
2017-06-18 12:48	1.611	1.586	2.214	0.654
2017-06-18 12:54	1.594	1.557	2.208	0.637
2017-06-18 13:00	1.617	1.524	2.194	0.627
2017-06-18 13:06	1.62	1.495	2.185	0.637
2017-06-18 13:12	1.63	1.468	2.171	0.647
2017-06-18 13:18	1.643	1.449	2.165	0.641
2017-06-18 13:24	1.66	1.426	2.152	0.637
2017-06-18 13:30	1.66	1.406	2.135	0.634
2017-06-18 13:36	1.702	1.393	2.122	0.608
2017-06-18 13:42	1.716	1.386	2.106	0.608
2017-06-18 13:48	1.712	1.383	2.096	0.608
2017-06-18 13:54	1.752	1.377	2.083	0.644
2017-06-18 14:00	1.748	1.373	2.063	0.664
2017-06-18 14:06	1.765	1.377	2.043	0.687
2017-06-18 14:12	1.811	1.383	2.014	0.706
2017-06-18 14:18	1.824	1.393	1.984	0.742
2017-06-18 14:24	1.86	1.416	1.965	0.765
2017-06-18 14:30	1.883	1.432	1.935	0.798
2017-06-18 14:36	1.906	1.452	1.916	0.831
2017-06-18 14:42	1.942	1.475	1.886	0.877
2017-06-18 14:48	1.962	1.501	1.863	0.926
2017-06-18 14:54	1.991	1.527	1.834	0.962
2017-06-18 15:00	2.014	1.56	1.811	1.015
2017-06-18 15:06	2.034	1.603	1.788	1.054
2017-06-18 15:12	2.06	1.652	1.761	1.097
